COD_ESCOLA;SITUACAO_FUNCIONAMENTO;TIPO_LOCALIZACAO;TIPO_REDE;ENDERECO_BAIRRO;MUNICIPIO;ESTADO;CEP;LATITUDE;LONGITUDE;QT_SALAS_EXISTENTES;QT_SALAS_UTILIZADAS;QT_MAT_INF;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_MED;QT_MAT_EJA;QT_MAT_PROF;QT_MAT_ESP;QT_DOC_INF;QT_DOC_FUND_AI;QT_DOC_FUND_AF;QT_DOC_MED;QT_DOC_EJA;QT_DOC_PROF;QT_TUR_INF;QT_TUR_FUND_AI;QT_TUR_FUND_AF;QT_TUR_MED;QT_TUR_EJA;QT_TUR_PROF
41143620;Em Atividade;Urbana;Estadual;CENTRO;Campo Largo;PR;83601460;-25.468874;-49.52417;null;4;0;0;235;0;0;0;8;0;0;18;0;0;0;0;0;8;0;0;0
41125940;Em Atividade;Urbana;Estadual;JD GUARAITUBA;Colombo;PR;83410130;-25.353802;-49.16531;null;16;0;0;858;478;0;0;16;0;0;43;40;0;0;0;0;28;15;0;0
41358406;Em Atividade;Urbana;Municipal;JD BELO RINCAO;Colombo;PR;83412290;-25.365076;-49.148575;null;5;117;0;0;0;0;0;4;10;0;0;0;0;0;7;0;0;0;0;0
41126238;Em Atividade;Urbana;Municipal;CEN INDUS MAUA;Colombo;PR;83413580;-25.386917;-49.161316;null;20;127;549;0;0;0;0;14;8;22;0;0;0;0;7;23;0;0;0;0
41125967;Em Atividade;Urbana;Estadual;JD VIVIANE;Colombo;PR;83407390;-25.346949;-49.17639;null;12;0;0;717;327;0;0;36;0;0;39;31;0;0;0;0;24;10;0;0
41125436;Em Atividade;Rural;Estadual;COLONIA PEDRO II;Campo Largo;PR;83632010;-25.408358;-49.41807;null;8;0;0;242;182;0;0;7;0;0;17;18;0;0;0;0;8;6;0;0
41163591;Em Atividade;Urbana;Privada;VILA SOLENE;Campo Largo;PR;83607140;-25.454542;-49.522438;null;7;35;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0
41126033;Em Atividade;Urbana;Municipal;JD DAS FLORES;Colombo;PR;83402050;-25.36032;-49.220177;null;5;34;104;0;0;0;0;1;2;11;0;0;0;0;2;5;0;0;0;0
41125266;Em Atividade;Rural;Municipal;ITAMBEZINHO;Campo Largo;PR;83600970;-25.325962;-49.684677;null;7;24;53;0;0;0;0;2;2;6;0;0;0;0;2;5;0;0;0;0
41126386;Em Atividade;Urbana;Estadual;ATUBA;Colombo;PR;83408300;-25.383488;-49.18966;null;15;0;0;625;411;94;39;18;0;0;31;35;15;13;0;0;20;11;5;1
41124880;Em Atividade;Urbana;Municipal;SANTA TEREZINHA;Campo Largo;PR;83602370;-25.463186;-49.540386;null;5;51;143;0;0;0;0;5;4;7;0;0;0;0;2;6;0;0;0;0
41163052;Em Atividade;Urbana;Privada;JD FATIMA;Colombo;PR;83405760;-25.357073;-49.18203;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41155025;Em Atividade;Urbana;Estadual;CENTRO;Colombo;PR;83414120;-25.289093;-49.230114;null;10;0;0;506;0;0;0;6;0;0;25;0;0;0;0;0;20;0;0;0
41126092;Em Atividade;Urbana;Municipal;JD MOINHO VELHO;Colombo;PR;83403330;-25.344522;-49.209187;null;22;79;529;0;0;0;0;16;5;40;0;0;0;0;3;19;0;0;0;0
41125193;Em Atividade;Urbana;Estadual;RONDINHA;Campo Largo;PR;83607312;-25.445974;-49.498535;null;10;0;0;322;181;0;0;21;0;0;18;20;0;0;0;0;10;6;0;0
41125754;Em Atividade;Urbana;Municipal;JD MILENA;Colombo;PR;83409350;-25.372307;-49.17895;null;15;146;536;0;0;0;0;19;10;25;0;0;0;0;7;23;0;0;0;0
41125703;Em Atividade;Urbana;Municipal;GUARAITUBA;Colombo;PR;83407400;-25.347578;-49.17611;null;9;31;288;0;0;0;0;19;4;14;0;0;0;0;2;14;0;0;0;0
41358341;Em Atividade;Urbana;Municipal;N SRA DE FATIMA;Colombo;PR;83405250;-25.359182;-49.18411;null;4;98;0;0;0;0;0;0;7;0;0;0;0;0;5;0;0;0;0;0
41126467;Em Atividade;Urbana;Municipal;JD SANTA FE;Colombo;PR;83403520;-25.335047;-49.207962;null;4;13;70;0;0;0;0;1;2;7;0;0;0;0;1;5;0;0;0;0
41358287;Em Atividade;Urbana;Municipal;JD ANA ROSA;Colombo;PR;83401040;-25.326235;-49.235107;null;12;220;0;0;0;0;0;3;19;0;0;0;0;0;12;0;0;0;0;0
41369785;Em Atividade;Urbana;Municipal;RIVABEM II;Campo Largo;PR;83605530;-25.446642;-49.551704;null;3;48;0;0;0;0;0;0;4;0;0;0;0;0;3;0;0;0;0;0
41125207;Em Atividade;Urbana;Municipal;JD SOCIAL;Campo Largo;PR;83606010;-25.441002;-49.546085;null;9;90;238;0;0;0;0;15;3;13;0;0;0;0;4;10;0;0;0;0
41151348;Em Atividade;Urbana;Municipal;OURO VERDE;Campo Largo;PR;83606210;-25.446545;-49.52675;null;12;259;0;0;0;0;0;5;19;0;0;0;0;0;12;0;0;0;0;0
41125460;Em Atividade;Urbana;Municipal;JD ITABOA;Campo Largo;PR;83605210;-25.454613;-49.56547;null;7;47;106;0;0;0;0;0;2;6;0;0;0;0;2;5;0;0;0;0
41125932;Em Atividade;Urbana;Municipal;JD OSASCO;Colombo;PR;83403280;-25.352211;-49.209923;null;14;98;515;0;0;0;0;16;5;24;0;0;0;0;4;22;0;0;0;0
41126149;Em Atividade;Urbana;Municipal;JD CRISTINA III;Colombo;PR;83410510;-25.355936;-49.158707;null;15;104;680;0;0;0;0;20;7;24;0;0;0;0;4;25;0;0;0;0
41125339;Em Atividade;Urbana;Municipal;AGUAS CLARAS;Campo Largo;PR;83602210;-25.476297;-49.550587;null;10;135;300;0;0;0;0;4;6;16;0;0;0;0;6;13;0;0;0;0
41380851;Em Atividade;Urbana;Privada;GUARAITUBA;Colombo;PR;83410280;-25.35243;-49.16731;null;8;24;0;0;0;0;0;0;4;0;0;0;0;0;5;0;0;0;0;0
41162510;Em Atividade;Urbana;Privada;SAO DIMAS;Colombo;PR;83411510;-25.311792;-49.12704;null;10;65;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0
41358317;Em Atividade;Urbana;Municipal;CAMPO ALTO;Colombo;PR;83408090;-25.37959;-49.190372;null;5;132;0;0;0;0;0;1;10;0;0;0;0;0;7;0;0;0;0;0
41125100;Em Atividade;Urbana;Municipal;VL GELCY;Campo Largo;PR;83609130;-25.452427;-49.390118;null;16;101;306;0;0;0;0;12;5;14;0;0;0;0;5;14;0;0;0;0
41125304;Em Atividade;Urbana;Estadual;CENTRO;Campo Largo;PR;83601140;-25.459497;-49.529716;null;12;0;0;313;497;0;111;22;0;0;28;34;0;16;0;0;11;14;0;3
41153138;Em Atividade;Urbana;Privada;VILA ELIZABETH;Campo Largo;PR;83607240;-25.44905;-49.509556;null;11;0;0;0;0;0;259;3;0;0;0;0;0;18;0;0;0;0;0;37
41125118;Em Atividade;Urbana;Municipal;JD GUARANY;Campo Largo;PR;83608390;-25.43067;-49.40444;null;5;68;0;0;0;0;0;0;5;0;0;0;0;0;4;0;0;0;0;0
41369882;Em Atividade;Urbana;Estadual;ITAQUI;Campo Largo;PR;83604220;-25.46706;-49.572876;null;4;0;0;225;0;0;0;8;0;0;15;0;0;0;0;0;8;0;0;0
41372840;Em Atividade;Urbana;Privada;GUARAITUBA;Colombo;PR;83410590;-25.349821;-49.1642;null;11;41;85;63;16;0;0;4;2;6;9;11;0;0;2;5;4;2;0;0
41620925;Em Atividade;Urbana;Privada;BOM JESUS;Campo Largo;PR;83604360;-25.456297;-49.54228;null;13;84;110;94;0;0;0;3;9;10;10;0;0;0;5;5;5;0;0;0
41125622;Em Atividade;Rural;Municipal;COLONIA D PEDRO II;Campo Largo;PR;83632010;-25.408318;-49.418034;null;7;62;220;0;0;0;0;2;5;10;0;0;0;0;4;10;0;0;0;0
41143825;Em Atividade;Urbana;Privada;SAO GABRIEL;Colombo;PR;83406210;-25.3501;-49.1943;null;15;10;69;0;0;125;0;204;9;22;0;0;26;0;2;18;0;0;15;0
41160410;Em Atividade;Urbana;Municipal;CENTRO;Colombo;PR;83414020;-25.294611;-49.227043;null;14;233;0;0;0;0;0;5;12;0;0;0;0;0;11;0;0;0;0;0
41369866;Paralisada;Urbana;Estadual;RONDINHA;Campo Largo;PR;83607310;-25.439451;-49.455467;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41386221;Em Atividade;Urbana;Estadual;RONDINHA;Campo Largo;PR;83607310;-25.452705;-49.475742;null;10;0;0;200;105;0;0;6;0;0;18;20;0;0;0;0;9;4;0;0
41162480;Em Atividade;Urbana;Municipal;JARDIM MELYANE;Campo Largo;PR;83602335;null;null;null;5;65;0;0;0;0;0;1;5;0;0;0;0;0;4;0;0;0;0;0
41160428;Em Atividade;Urbana;Privada;GUARAITUBA;Colombo;PR;83407000;-25.348291;-49.17806;null;5;0;0;0;0;0;174;0;0;0;0;0;0;10;0;0;0;0;0;12
41125983;Em Atividade;Urbana;Estadual;JD EUCALIPTO;Colombo;PR;83408506;-25.366209;-49.174503;null;14;0;0;529;495;0;39;46;0;0;32;32;0;13;0;0;17;15;0;1
41388054;Em Atividade;Urbana;Municipal;JD DAS GRACAS;Colombo;PR;83414000;-25.341246;-49.17033;null;4;76;0;0;0;0;0;0;9;0;0;0;0;0;4;0;0;0;0;0
41126050;Em Atividade;Urbana;Estadual;JD MONZA;Colombo;PR;83406330;-25.356386;-49.19181;null;19;0;0;662;368;0;27;28;0;0;37;30;0;14;0;0;22;11;0;1
41125975;Em Atividade;Urbana;Municipal;JD ADRIANA;Colombo;PR;83408510;-25.366158;-49.180305;null;30;245;816;0;0;0;0;45;15;44;0;0;0;0;12;37;0;0;0;0
41126521;Em Atividade;Urbana;Municipal;SANTA RITA;Colombo;PR;83412210;-25.37786;-49.128418;null;11;197;0;0;0;0;0;2;19;0;0;0;0;0;10;0;0;0;0;0
41125649;Em Atividade;Urbana;Estadual;CENTRO;Colombo;PR;83414160;-25.291718;-49.227554;null;22;0;0;804;839;0;219;26;0;0;45;57;0;33;0;0;27;27;0;8
41358198;Paralisada;Urbana;Privada;ROCA GRANDE;Colombo;PR;83403500;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41125312;Em Atividade;Urbana;Municipal;OURO VERDE II;Campo Largo;PR;83606290;-25.44706;-49.527164;null;9;88;265;0;0;0;0;13;4;14;0;0;0;0;4;11;0;0;0;0
41369890;Em Atividade;Urbana;Privada;CENTRO;Campo Largo;PR;83601190;-25.458815;-49.524563;null;17;27;88;0;0;0;0;1;7;9;0;0;0;0;4;5;0;0;0;0
41126360;Em Atividade;Urbana;Municipal;MARACANA;Colombo;PR;83409010;-25.369236;-49.18137;null;8;133;0;0;0;0;0;4;14;0;0;0;0;0;7;0;0;0;0;0
41156005;Em Atividade;Urbana;Federal;SAO GABRIEL;Colombo;PR;83403515;-25.32749;-49.218117;null;9;0;0;0;375;0;4526;11;0;0;0;35;0;128;0;0;0;11;0;20
41159012;Em Atividade;Urbana;Privada;JD EUCALIPTOS;Colombo;PR;83408549;-25.3727;-49.176216;null;11;31;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
41125185;Em Atividade;Urbana;Municipal;CAMPO DO MEIO;Campo Largo;PR;83604140;-25.482153;-49.576527;null;5;56;196;0;0;0;0;6;2;11;0;0;0;0;2;8;0;0;0;0
41143809;Em Atividade;Urbana;Estadual;RIO VERDE;Colombo;PR;83405420;-25.372696;-49.19594;null;25;0;0;0;0;768;0;30;0;0;0;0;80;0;0;0;0;0;37;0
41373405;Em Atividade;Urbana;Privada;ATUBA;Colombo;PR;83408290;-25.385612;-49.189445;null;18;42;119;162;62;0;0;2;4;10;12;10;0;0;4;7;9;3;0;0
41124952;Em Atividade;Urbana;Privada;RONDINHA;Campo Largo;PR;83607285;-25.444431;-49.475178;null;97;47;323;286;0;0;0;3;8;37;23;0;0;0;3;15;10;0;0;0
41126246;Em Atividade;Urbana;Municipal;JD GUARUJA;Colombo;PR;83407320;-25.34574;-49.183228;null;6;170;0;0;0;0;0;1;13;0;0;0;0;0;8;0;0;0;0;0
41164415;Paralisada;Urbana;Municipal;GUARAITUBA;Colombo;PR;83410010;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41126351;Em Atividade;Urbana;Municipal;JD MONZA;Colombo;PR;83406170;-25.353933;-49.189186;null;11;193;0;0;0;0;0;6;12;0;0;0;0;0;10;0;0;0;0;0
41160320;Em Atividade;Urbana;Municipal;CENTRO;Campo Largo;PR;83601110;-25.452177;-49.53087;null;4;140;0;0;0;0;0;1;7;0;0;0;0;0;8;0;0;0;0;0
41125657;Em Atividade;Urbana;Privada;ROCA GRANDE;Colombo;PR;83402710;-25.346333;-49.221245;null;14;132;198;220;102;0;0;3;6;12;18;13;0;0;6;9;8;3;0;0
41125070;Em Atividade;Urbana;Municipal;VL BANCARIA;Campo Largo;PR;83601050;-25.467138;-49.51719;null;5;66;160;0;0;0;0;11;2;9;0;0;0;0;3;7;0;0;0;0
41152689;Em Atividade;Urbana;Privada;CENTRO;Campo Largo;PR;83601150;-25.45835;-49.52907;null;16;0;0;110;131;0;0;0;0;0;15;19;0;0;0;0;4;3;0;0
41370694;Em Atividade;Urbana;Municipal;JD FLORENCA;Colombo;PR;83414420;-25.293509;-49.239796;null;5;69;0;0;0;0;0;0;9;0;0;0;0;0;4;0;0;0;0;0
41125606;Em Atividade;Urbana;Municipal;VL ELIZABETH;Campo Largo;PR;83607190;-25.452896;-49.512318;null;5;56;133;0;0;0;0;13;3;9;0;0;0;0;3;7;0;0;0;0
41124979;Em Atividade;Urbana;Municipal;RONDINHA;Campo Largo;PR;83607310;-25.448502;-49.481846;null;7;74;172;0;0;0;0;5;7;10;0;0;0;0;4;9;0;0;0;0
41126165;Em Atividade;Urbana;Municipal;VL M DO ROSARIO;Colombo;PR;83413180;-25.37531;-49.16073;null;4;0;179;0;0;0;0;3;0;11;0;0;0;0;0;8;0;0;0;0
41125037;Em Atividade;Urbana;Privada;VL SOLENE;Campo Largo;PR;83607120;-25.452389;-49.52662;null;10;83;79;41;0;0;0;6;5;8;9;0;0;0;5;5;4;0;0;0
41422821;Paralisada;Rural;Municipal;CENTRO;Campo Largo;PR;83642970;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41125274;Em Atividade;Urbana;Municipal;CARATUVA;Campo Largo;PR;83608640;-25.444843;-49.460854;null;5;37;123;0;0;0;0;5;2;7;0;0;0;0;2;7;0;0;0;0
41372310;Em Atividade;Urbana;Municipal;STA TEREZINHA III;Colombo;PR;83408808;-25.355646;-49.175446;null;5;26;166;0;0;0;0;7;3;10;0;0;0;0;1;9;0;0;0;0
41125479;Em Atividade;Urbana;Estadual;CENTRO;Campo Largo;PR;83601160;-25.467136;-49.531414;null;8;0;0;337;172;0;0;12;0;0;24;26;0;0;0;0;11;5;0;0
41125576;Em Atividade;Rural;Municipal;SAO SILVESTRE;Campo Largo;PR;83600970;-25.014328;-49.602787;null;3;7;37;0;0;0;0;2;1;4;0;0;0;0;1;5;0;0;0;0
41126327;Em Atividade;Urbana;Municipal;SAO GABRIEL;Colombo;PR;83407690;-25.34672;-49.196964;null;6;160;0;0;0;0;0;12;11;0;0;0;0;0;8;0;0;0;0;0
41380819;Em Atividade;Urbana;Privada;VILA PALMITAL;Colombo;PR;83412460;-25.391758;-49.166973;null;30;38;156;141;0;0;0;0;12;22;17;0;0;0;4;8;7;0;0;0
41126505;Em Atividade;Urbana;Municipal;SAO DIMAS;Colombo;PR;83408477;-25.338757;-49.150578;null;9;64;335;0;0;0;0;11;2;19;0;0;0;0;3;14;0;0;0;0
41369858;Em Atividade;Rural;Estadual;ITAMBEZINHO;Campo Largo;PR;83600970;-25.325983;-49.68497;null;7;0;0;32;26;0;0;2;0;0;12;14;0;0;0;0;4;3;0;0
41126009;Em Atividade;Urbana;Municipal;JD ANA ROSA;Colombo;PR;83401030;-25.325338;-49.235264;null;14;0;256;0;0;0;0;10;0;24;0;0;0;0;0;11;0;0;0;0
41149220;Em Atividade;Urbana;Privada;JD MONTE CASTELO;Colombo;PR;83409010;-25.37007;-49.17723;null;11;52;50;0;0;0;0;0;3;7;0;0;0;0;3;5;0;0;0;0
41125991;Em Atividade;Rural;Municipal;IMBUIAL DA ROSEIRA;Colombo;PR;83411000;-25.307636;-49.14328;null;9;65;290;0;0;0;0;3;6;17;0;0;0;0;4;14;0;0;0;0
41126173;Em Atividade;Urbana;Estadual;JD OSASCO;Colombo;PR;83403110;-25.35207;-49.21387;null;12;0;0;475;270;48;0;16;0;0;26;27;10;0;0;0;17;8;3;0
41125533;Em Atividade;Urbana;Municipal;LOT FERRARI;Campo Largo;PR;83606322;-25.44041;-49.524994;null;13;140;394;0;0;0;0;16;8;22;0;0;0;0;8;18;0;0;0;0
41125860;Em Atividade;Urbana;Municipal;RIO VERDE;Colombo;PR;83405100;-25.369753;-49.195698;null;6;98;0;0;0;0;0;3;10;0;0;0;0;0;6;0;0;0;0;0
41369793;Em Atividade;Urbana;Municipal;JD ITABOA;Campo Largo;PR;83605170;-25.45448;-49.566105;null;7;94;0;0;0;0;0;0;9;0;0;0;0;0;6;0;0;0;0;0
41125363;Em Atividade;Rural;Municipal;PALMITAL-S.SILVEST;Campo Largo;PR;83646000;-25.10592;-49.650173;null;9;27;90;0;0;0;0;8;1;6;0;0;0;0;2;6;0;0;0;0
41126114;Em Atividade;Urbana;Estadual;SAO DIMAS;Colombo;PR;83411060;-25.339333;-49.14938;null;6;0;0;317;203;0;0;10;0;0;18;25;0;0;0;0;11;6;0;0
41388380;Em Atividade;Urbana;Privada;VILA ELIZABETH;Campo Largo;PR;83607240;-25.449162;-49.509594;null;11;0;0;0;157;405;0;6;0;0;0;16;3;0;0;0;0;3;6;0
41358325;Em Atividade;Urbana;Municipal;SAO DIMAS;Colombo;PR;83411050;-25.34078;-49.148537;null;6;150;0;0;0;0;0;2;10;0;0;0;0;0;8;0;0;0;0;0
41376110;Em Atividade;Urbana;Municipal;JD BOA VISTA;Campo Largo;PR;83608640;-25.459585;-49.396786;null;7;90;0;0;0;0;0;0;8;0;0;0;0;0;6;0;0;0;0;0
41126025;Em Atividade;Urbana;Municipal;JD ARAPONGAS;Colombo;PR;83402420;-25.332514;-49.218727;null;9;70;225;0;0;0;0;3;3;15;0;0;0;0;4;10;0;0;0;0
41358309;Em Atividade;Urbana;Municipal;PQ MONTE CASTELO;Colombo;PR;83411360;-25.326742;-49.14833;null;8;118;0;0;0;0;0;2;9;0;0;0;0;0;7;0;0;0;0;0
41568893;Em Atividade;Urbana;Privada;JD MONZA;Colombo;PR;83409970;-25.357832;-49.18788;null;16;78;79;0;0;0;0;1;5;7;0;0;0;0;6;6;0;0;0;0
41124987;Em Atividade;Urbana;Municipal;CENTRO;Campo Largo;PR;83601030;-25.454256;-49.53998;null;18;202;565;0;0;0;0;41;11;27;0;0;0;0;11;23;0;0;0;0
41124910;Em Atividade;Urbana;Municipal;CENTRO;Campo Largo;PR;83601030;-25.461151;-49.525543;null;10;151;431;0;0;0;0;10;5;15;0;0;0;0;6;14;0;0;0;0
41148886;Extinta no Ano do Censo;Urbana;Estadual;ROCA GRANDE;Colombo;PR;83402000;-25.357924;-49.219994;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41372859;Em Atividade;Urbana;Estadual;CTO IND MAUA;Colombo;PR;83413580;-25.3874;-49.162052;null;15;0;0;508;329;13;57;16;0;0;34;36;4;19;0;0;18;11;1;2
41125487;Em Atividade;Urbana;Municipal;NOSSA SRA DO ROCIO;Campo Largo;PR;83601460;-25.46907;-49.52417;null;20;105;249;0;0;0;0;16;4;11;0;0;0;0;4;10;0;0;0;0
41361652;Em Atividade;Urbana;Estadual;JD GUARANY;Campo Largo;PR;83608440;-25.431402;-49.405735;null;5;0;0;101;85;0;0;4;0;0;10;14;0;0;0;0;4;3;0;0
41157613;Em Atividade;Urbana;Municipal;CENTRO;Campo Largo;PR;83601220;-25.466354;-49.526077;null;10;170;0;0;0;0;0;1;12;0;0;0;0;0;10;0;0;0;0;0
41382889;Paralisada;Urbana;Municipal;JARDIM FLORESTAL;Campo Largo;PR;83602340;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41125819;Em Atividade;Urbana;Estadual;JD MOINHO VELHO;Colombo;PR;83403330;-25.345915;-49.208553;null;16;0;0;554;229;75;36;35;0;0;34;27;14;13;0;0;20;8;4;1
41125614;Em Atividade;Urbana;Privada;CENTRO;Campo Largo;PR;83601190;-25.458803;-49.52455;null;17;0;0;102;23;0;0;3;0;0;14;17;0;0;0;0;6;3;0;0
41163320;Em Atividade;Urbana;Municipal;VILA RIVABEM;Campo Largo;PR;83605550;null;null;null;6;88;0;0;0;0;0;2;7;0;0;0;0;0;5;0;0;0;0;0
41124928;Em Atividade;Urbana;Municipal;CONJUNTO HABITACIONAL JOAQUIM CELESTINO FERREIRA;Campo Largo;PR;83602625;-25.47191;-49.519207;null;5;79;0;0;0;0;0;1;7;0;0;0;0;0;5;0;0;0;0;0
41125517;Em Atividade;Urbana;Municipal;CENTRO;Campo Largo;PR;83601000;-25.460453;-49.529655;null;18;213;598;0;0;36;0;13;9;28;0;0;2;0;10;24;0;0;2;0
41362713;Em Atividade;Urbana;Privada;CENTRO INDUSTRIAL MAUA;Colombo;PR;83413690;-25.38686;-49.16057;null;13;299;0;0;0;0;0;4;13;0;0;0;0;0;13;0;0;0;0;0
41154274;Em Atividade;Urbana;Municipal;PALMITAL;Colombo;PR;83410390;-25.366564;-49.16068;null;5;112;0;0;0;0;0;2;8;0;0;0;0;0;7;0;0;0;0;0
41123913;Em Atividade;Urbana;Estadual;BUGRE;Balsa Nova;PR;83660000;-25.498083;-49.62176;null;6;0;0;192;94;0;0;9;0;0;14;19;0;0;0;0;7;3;0;0
41383621;Em Atividade;Rural;Municipal;SAO CAETANO;Balsa Nova;PR;83650971;-25.464241;-49.587543;null;9;48;124;0;0;0;0;4;4;8;0;0;0;0;2;6;0;0;0;0
41124049;Em Atividade;Rural;Municipal;BUGRE;Balsa Nova;PR;83650000;-25.497875;-49.62137;null;11;53;321;0;0;0;0;15;5;16;0;0;0;0;3;14;0;0;0;0
41383672;Em Atividade;Urbana;Municipal;JD SERRINHA;Balsa Nova;PR;83650000;-25.463696;-49.588215;null;4;43;0;0;0;0;0;1;5;0;0;0;0;0;4;0;0;0;0;0
41123980;Em Atividade;Rural;Municipal;RODEIO STO ANTONIO;Balsa Nova;PR;83650000;-25.521988;-49.584225;null;4;33;26;0;0;0;0;0;2;4;0;0;0;0;2;1;0;0;0;0
41123964;Em Atividade;Rural;Municipal;SAO CAETANO;Balsa Nova;PR;83650971;-25.458525;-49.583984;null;5;28;89;0;0;0;0;1;3;6;0;0;0;0;2;5;0;0;0;0
41415221;Em Atividade;Urbana;Municipal;CENTRO;Balsa Nova;PR;83650000;-25.59397;-49.622143;null;6;2;6;0;0;30;0;38;2;2;0;0;4;0;2;2;0;0;3;0
41158202;Em Atividade;Urbana;Municipal;DIST SAO L PURUNA;Balsa Nova;PR;83650000;-25.470709;-49.710564;null;4;41;0;0;0;0;0;0;5;0;0;0;0;0;4;0;0;0;0;0
41153677;Em Atividade;Urbana;Municipal;CENTRO;Balsa Nova;PR;83650000;-25.463873;-49.588203;null;8;52;0;0;0;0;0;0;6;0;0;0;0;0;4;0;0;0;0;0
41123956;Em Atividade;Rural;Municipal;JD SERRINHA;Balsa Nova;PR;83650000;-25.452753;-49.60532;null;6;44;117;0;0;0;0;4;3;9;0;0;0;0;3;6;0;0;0;0
41123999;Em Atividade;Urbana;Municipal;CENTRO;Balsa Nova;PR;83650000;-25.58648;-49.628925;null;10;59;218;0;0;0;0;7;4;9;0;0;0;0;4;10;0;0;0;0
41374843;Em Atividade;Urbana;Municipal;DIST DO BUGRE;Balsa Nova;PR;83650000;-25.498688;-49.625397;null;8;102;0;0;0;0;0;3;8;0;0;0;0;0;7;0;0;0;0;0
41383605;Em Atividade;Urbana;Estadual;SAO LUIZ DO PURUNA;Balsa Nova;PR;83670000;-25.473845;-49.71221;null;4;0;0;91;61;0;0;7;0;0;11;14;0;0;0;0;4;3;0;0
41374851;Em Atividade;Urbana;Municipal;CENTRO;Balsa Nova;PR;83650000;-25.58143;-49.627827;null;9;76;0;0;0;0;0;3;8;0;0;0;0;0;6;0;0;0;0;0
41124014;Em Atividade;Urbana;Estadual;SAO CAETANO;Balsa Nova;PR;83650000;-25.463762;-49.58743;null;6;0;0;203;131;0;0;21;0;0;17;27;0;0;0;0;8;5;0;0
41124022;Em Atividade;Urbana;Estadual;CENTRO;Balsa Nova;PR;83650000;-25.585827;-49.627968;null;8;0;0;266;181;0;0;11;0;0;20;25;0;0;0;0;10;7;0;0
41353064;Em Atividade;Urbana;Privada;CENTRO;Balsa Nova;PR;83650000;-25.58477;-49.63405;null;7;36;41;15;0;0;0;1;3;4;8;0;0;0;3;4;2;0;0;0
41123948;Em Atividade;Rural;Municipal;SAO LUIZ PURUNA;Balsa Nova;PR;83650000;-25.471235;-49.709747;null;11;68;127;0;0;0;0;4;5;11;0;0;0;0;4;6;0;0;0;0
41362284;Em Atividade;Urbana;Municipal;MORADIAS PURUNA;Balsa Nova;PR;83650000;-25.574612;-49.623943;null;4;23;115;0;0;0;0;4;3;8;0;0;0;0;2;7;0;0;0;0
41147359;Em Atividade;Urbana;Municipal;CENTRO;Araucária;PR;83702090;-25.58803;-49.396713;null;4;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41387198;Em Atividade;Urbana;Estadual;TUPY;Araucária;PR;83709320;-25.624994;-49.369717;null;17;0;0;462;187;0;0;32;0;0;25;17;0;0;0;0;14;7;0;0
41374916;Em Atividade;Rural;Municipal;RIO VERDE ACIMA;Araucária;PR;83725000;-25.520594;-49.452335;null;9;36;98;0;0;0;0;13;4;12;0;0;0;0;2;6;0;0;0;0
41123549;Em Atividade;Urbana;Municipal;CENTRO;Araucária;PR;83701650;-25.586689;-49.396946;null;23;96;431;0;0;31;0;46;7;32;0;0;2;0;6;21;0;0;3;0
41366786;Em Atividade;Urbana;Municipal;THOMAZ COELHO;Araucária;PR;83707340;-25.548546;-49.351334;null;15;134;0;0;0;0;0;3;20;0;0;0;0;0;9;0;0;0;0;0
41163729;Em Atividade;Urbana;Municipal;CAPELA VELHA;Araucária;PR;83706750;null;null;null;9;104;0;0;0;0;0;2;13;0;0;0;0;0;6;0;0;0;0;0
41366794;Em Atividade;Urbana;Municipal;FAZ VELHA;Araucária;PR;83703420;-25.577824;-49.40445;null;9;118;0;0;0;0;0;7;18;0;0;0;0;0;6;0;0;0;0;0
41382684;Em Atividade;Urbana;Municipal;JD IGUACU;Araucária;PR;83701204;-25.594925;-49.38555;null;12;310;0;0;0;0;0;20;29;0;0;0;0;0;16;0;0;0;0;0
41123778;Em Atividade;Rural;Municipal;TIETE;Araucária;PR;83700970;-25.726423;-49.385834;null;14;0;224;0;0;0;0;17;0;18;0;0;0;0;0;11;0;0;0;0
41123808;Em Atividade;Rural;Municipal;DIST GUAJUVIRA;Araucária;PR;83725000;-25.59597;-49.509228;null;12;19;194;0;0;0;0;11;2;14;0;0;0;0;1;10;0;0;0;0
